Household_ID,Month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
425,7,65160,12724,24016,51181,10236,15354,25590,101900
425,8,62641,18864,27582,64981,12996,19494,32490,109087
425,9,37190,20801,17109,35410,7082,10623,17705,75100
425,10,61181,27865,25024,53049,10609,15914,26524,114070
425,11,121632,25406,65174,96006,19201,28801,48003,212212
425,12,67062,25549,24279,36886,7377,11065,18443,116890
425,13,50762,13030,23626,43294,8658,12988,21647,87418
425,14,29537,46855,49110,73940,14788,22182,36970,125502
425,15,117765,53603,80889,130354,26070,39106,65177,252257
425,16,27756,14306,29405,28291,5658,8487,14145,71467
425,17,84080,25656,47484,78150,15630,23445,39075,157220
425,18,50474,24197,32158,48198,9639,14459,24099,106829
425,19,50791,15486,34355,50314,10062,15094,25157,100632
425,20,27335,19821,22492,41736,8347,12521,20868,69648
425,21,100010,37209,26331,78981,15796,23694,39490,163550
425,22,100701,25803,48283,53445,10689,16033,26722,174787
425,23,53818,26480,49398,48775,9755,14632,24387,129696
425,24,12620,21115,18005,22094,4418,6628,11047,51740
426,1,137427,29034,66224,74675,14935,22402,37337,232685
426,2,120815,49517,23278,84960,16992,25488,42480,193610
426,3,42493,29755,22114,41101,8220,12330,20550,94362
426,4,22852,18985,12743,30736,6147,9220,15368,54580
426,5,118332,69502,32584,85210,17042,25563,42605,220418
426,6,44822,34033,57259,57487,11497,17246,28743,136114
426,7,33941,33617,37954,39126,7825,11737,19563,105512
426,8,52310,32526,38288,66475,13295,19942,33237,123124
426,9,121609,26662,19815,90322,18064,27096,45161,168086
426,10,77307,61344,58924,115271,23054,34581,57635,197575
426,11,46599,28011,39535,62725,12545,18817,31362,114145
426,12,58287,7801,36671,55692,11138,16707,27846,102759
426,13,94120,45027,45672,68535,13707,20560,34267,184819
426,14,89855,20317,52622,82220,16444,24666,41110,162794
426,15,49276,22946,47334,37369,7473,11210,18684,119556
426,16,76730,71905,79199,69864,13972,20959,34932,227834
426,17,114310,43975,59508,85196,17039,25558,42598,217793
426,18,62763,33405,31644,71672,14334,21501,35836,127812
426,19,80484,52500,64783,75671,15134,22701,37835,197767
426,20,72798,17948,27092,68192,13638,20457,34096,117838
426,21,34055,26595,27800,32386,6477,9715,16193,88450
426,22,70531,20441,37662,40419,8083,12125,20209,128634
426,23,40901,42586,19083,49046,9809,14714,24523,102570
426,24,49423,59550,33155,77490,15498,23247,38745,142128
427,1,55745,17377,33879,50399,10079,15119,25199,107001
427,2,67304,27758,37711,59958,11991,17987,29979,132773
427,3,61689,46268,49459,67953,13590,20386,33976,157416
427,4,102792,15776,48840,86180,17236,25854,43090,167408
427,5,108716,41418,42525,113610,22722,34083,56805,192659
427,6,71135,26723,44145,55984,11196,16795,27992,142003
427,7,66434,41989,66759,70569,14113,21170,35284,175182
427,8,35496,31879,36584,33274,6654,9982,16637,103959
427,9,86171,32471,43244,56590,11318,16977,28295,161886
427,10,34353,37696,20965,42583,8516,12775,21291,93014
427,11,95919,54343,36937,73873,14774,22162,36936,187199
427,12,40568,23587,32253,52630,10526,15789,26315,96408
427,13,83986,32423,57432,84599,16919,25379,42299,173841
427,14,18389,19930,41078,41238,8247,12371,20619,79397
427,15,54258,18508,52587,54216,10843,16264,27108,125353
427,16,18679,25167,27937,23679,4735,7103,11839,71783
427,17,59325,30895,36163,59236,11847,17770,29618,126383
427,18,74972,15946,35891,47902,9580,14370,23951,126809
427,19,45040,22903,45972,52024,10404,15607,26012,113915
427,20,33741,14466,48110,32119,6423,9635,16059,96317
427,21,29779,45388,51207,67453,13490,20236,33726,126374
427,22,76033,42458,22349,59126,11825,17738,29563,140840
427,23,42565,13989,34095,45283,9056,13585,22641,90649
427,24,33113,14455,55621,46199,9239,13859,23099,103189
428,1,112586,53726,33389,87874,17574,26362,43937,199701
428,2,21787,10331,22532,22655,4531,6796,11327,54650
428,3,47071,18704,11615,34426,6885,10327,17213,77390
428,4,133988,48800,75907,125159,25031,37547,62579,258695
428,5,51276,26751,32421,40560,8112,12168,20280,110448
428,6,94650,16485,62811,89466,17893,26840,44733,173946
428,7,49066,17228,17447,37322,7464,11196,18661,83741
428,8,33171,50808,50316,65137,13027,19541,32568,134295
428,9,62450,26719,28487,51978,10395,15593,25989,117656
428,10,83498,63123,64936,73856,14771,22156,36928,211557
428,11,84314,36313,29683,59873,11974,17961,29936,150310
428,12,51210,12318,12646,30635,6127,9190,15317,76174
428,13,29655,12568,30659,30723,6144,9217,15361,72882
428,14,24104,42512,25092,36289,7257,10886,18144,91708
428,15,105427,53373,34852,97294,19458,29188,48647,193652
428,16,88449,34425,52757,105073,21014,31522,52536,175631
428,17,70388,16893,40325,65317,13063,19595,32658,127606
428,18,40957,35501,64406,82781,16556,24834,41390,140864
428,19,38016,43470,42642,64731,12946,19419,32365,124128
428,20,65181,22523,14460,48629,9725,14588,24314,102164
428,21,55290,31631,33677,61709,12341,18512,30854,120598
428,22,87923,46717,54335,102995,20599,30898,51497,188975
428,23,140981,30574,72682,134354,26870,40306,67177,244237
428,24,49497,32940,37651,40646,8129,12193,20323,120088
429,1,34214,25266,35792,46459,9291,13937,23229,95272
429,2,49922,18775,18889,30478,6095,9143,15239,87586
429,3,54968,13909,43384,58264,11652,17479,29132,112261
429,4,31873,22140,20283,22412,4482,6723,11206,74296
429,5,26233,23212,17789,33104,6620,9931,16552,67234
429,6,74482,30736,51669,49369,9873,14810,24684,156887
429,7,54617,36841,22016,64717,12943,19415,32358,113474
429,8,110360,35047,24201,88745,17749,26623,44372,169608
429,9,48830,8666,34311,52903,10580,15870,26451,91807
429,10,27223,30250,17726,33502,6700,10050,16751,75199
429,11,30138,37288,42942,33203,6640,9961,16601,110368
429,12,29526,29513,40449,57734,11546,17320,28867,99488
429,13,24097,36001,64129,47275,9455,14182,23637,124227
429,14,72982,18489,40713,52921,10584,15876,26460,132184
429,15,23168,23436,19029,30585,6117,9175,15292,65633
429,16,51915,12215,21549,31282,6256,9384,15641,85679
429,17,62559,37899,65003,97283,19456,29185,48641,165461
429,18,53659,62869,79003,66264,13252,19879,33132,195531
429,19,37805,16300,25324,31788,6357,9536,15894,79429
429,20,49044,34785,48076,77634,15526,23290,38817,131905
429,21,72190,41585,29010,85301,17060,25590,42650,142785
429,22,43470,20309,26873,44643,8928,13392,22321,90652
429,23,29017,18238,31415,42119,8423,12635,21059,78670
429,24,59750,17326,61103,65368,13073,19610,32684,138179
430,1,20115,11048,18209,21687,4337,6506,10843,49372
430,2,30428,10578,34569,30507,6101,9152,15253,75575
430,3,86813,63856,85057,87357,17471,26207,43678,235726
430,4,77093,66837,53241,74888,14977,22466,37444,197171
430,5,114265,29095,68303,94434,18886,28330,47217,211663
430,6,50511,6434,31157,51362,10272,15408,25681,88102
430,7,116929,47806,63261,127907,25581,38372,63953,227996
430,8,23968,35335,30059,35584,7116,10675,17792,89362
430,9,137346,56558,82259,161728,32345,48518,80864,276163
430,10,38559,21728,15740,26401,5280,7920,13200,76027
430,11,83362,20936,31275,62762,12552,18828,31381,135573
430,12,58958,35515,32966,64591,12918,19377,32295,127439
430,13,120939,49155,58180,132979,26595,39893,66489,228274
430,14,66791,24861,26105,43641,8728,13092,21820,117757
430,15,44782,39730,19099,40656,8131,12197,20328,103611
430,16,31277,35235,61588,42925,8585,12877,21462,128100
430,17,88687,62672,66988,87528,17505,26258,43764,218347
430,18,40324,6175,17956,35533,7106,10660,17766,64455
430,19,55009,42066,77042,73962,14792,22188,36981,174117
430,20,137983,63245,25880,135499,27099,40649,67749,227108
430,21,36536,18458,24104,33141,6628,9942,16570,79098
430,22,37609,15789,24032,39901,7980,11970,19950,77430
430,23,27907,33962,27299,37442,7488,11232,18721,89168
430,24,41177,21041,14552,28520,5704,8556,14260,76770
431,1,41862,42849,33776,41880,8376,12564,20940,118487
431,2,82661,49623,20534,53810,10762,16143,26905,152818
431,3,92520,52769,41285,92128,18425,27638,46064,186574
431,4,21179,26045,28156,24277,4855,7283,12138,75380
431,5,95301,28491,44960,82945,16589,24883,41472,168752
431,6,76546,55743,43404,74605,14921,22381,37302,175693
431,7,77145,48049,59111,91952,18390,27585,45976,184305
431,8,34901,15920,15268,20266,4053,6079,10133,66089
431,9,30269,54705,25724,37781,7556,11334,18890,110698
431,10,102473,27544,78742,117270,23454,35181,58635,208759
431,11,81311,35145,19193,81385,16277,24415,40692,135649
431,12,45760,32416,50997,71385,14277,21415,35692,129173
431,13,47086,14506,12426,24996,4999,7499,12498,74018
431,14,44119,33247,75283,55009,11001,16502,27504,152649
431,15,19919,12710,51642,29738,5947,8921,14869,84271
431,16,82650,65424,77221,126239,25247,37871,63119,225295
431,17,35560,17367,47389,54985,10997,16495,27492,100316
431,18,62053,19442,41899,52250,10450,15675,26125,123394
431,19,86932,36162,28165,51003,10200,15301,25501,151259
431,20,49124,6579,9927,37184,7436,11155,18592,65630
431,21,17988,33729,12926,30680,6136,9204,15340,64643
431,22,55563,41029,37535,79554,15910,23866,39777,134127
431,23,86187,51162,38126,67497,13499,20249,33748,175475
431,24,76591,13254,43170,41396,8279,12419,20698,133015
432,1,119642,42995,62124,133664,26732,40099,66832,224761
432,2,59895,19489,43493,49876,9975,14962,24938,122877
432,3,71502,38010,31345,61196,12239,18359,30598,140857
432,4,50182,30969,46205,41535,8307,12460,20767,127356
432,5,30534,34167,26700,43681,8736,13104,21840,91401
432,6,64342,67573,50588,68991,13798,20697,34495,182503
432,7,55556,48582,40400,72903,14580,21871,36451,144538
432,8,99649,32784,36462,89179,17835,26753,44589,168895
432,9,86919,33217,32928,59130,11826,17739,29565,153064
432,10,41864,28228,19424,38710,7742,11613,19355,89516
432,11,64555,33832,23924,49353,9870,14805,24676,122311
432,12,82440,17529,27424,75635,15127,22690,37817,127393
432,13,105752,51285,23170,99916,19983,29974,49958,180207
432,14,101504,34447,25897,69012,13802,20703,34506,161848
432,15,35183,32195,41857,49604,9920,14881,24802,109235
432,16,77351,20965,23616,72574,14514,21772,36287,121932
432,17,39634,8579,26300,28435,5687,8530,14217,74513
432,18,25083,23300,22220,39931,7986,11979,19965,70603
432,19,40582,24072,16943,47528,9505,14258,23764,81597
432,20,72105,33465,52334,69160,13832,20748,34580,157904
432,21,58497,12918,12858,31541,6308,9462,15770,84273
432,22,90500,23032,35394,51616,10323,15484,25808,148926
432,23,73356,41076,71846,59951,11990,17985,29975,186278
432,24,52720,19098,33592,37367,7473,11210,18683,105410
433,1,60356,54447,58973,69685,13937,20905,34842,173776
433,2,68147,18959,34096,64485,12897,19345,32242,121202
433,3,23191,18356,42853,35153,7030,10546,17576,84400
433,4,109688,46106,65697,90589,18117,27176,45294,221491
433,5,98640,16322,40322,85924,17184,25777,42962,155284
433,6,44277,15329,81823,67653,13530,20296,33826,141429
433,7,48866,17409,17743,36803,7360,11041,18401,84018
433,8,22065,44872,59600,61858,12371,18557,30929,126537
433,9,43540,23273,56758,57841,11568,17352,28920,123571
433,10,93611,44498,65537,88244,17648,26473,44122,203646
433,11,104408,40659,41783,78456,15691,23536,39228,186850
433,12,119872,46682,27381,109669,21933,32900,54834,193935
433,13,52293,22884,43179,42053,8410,12616,21026,118356
433,14,28106,26468,35825,31398,6279,9419,15699,90399
433,15,87935,9854,37076,72857,14571,21857,36428,134865
433,16,76268,45343,64353,62516,12503,18755,31258,185964
433,17,96087,37348,23024,92458,18491,27737,46229,156459
433,18,111349,38812,40682,73225,14645,21967,36612,190843
433,19,21682,10142,15931,26550,5310,7965,13275,47755
433,20,59282,35942,18020,55959,11191,16787,27979,113244
433,21,62405,19747,23217,57187,11437,17156,28593,105369
433,22,103768,17523,29941,63505,12701,19051,31752,151232
433,23,85808,50313,46799,66024,13204,19807,33012,182920
433,24,48795,27352,29147,61537,12307,18461,30768,105294
434,1,31025,13545,28120,38965,7793,11689,19482,72690
434,2,44781,23809,29593,33874,6774,10162,16937,98183
434,3,75146,20343,14863,47759,9551,14327,23879,110352
434,4,47551,40157,30646,47237,9447,14171,23618,118354
434,5,50023,21455,43971,39990,7998,11997,19995,115449
434,6,47858,15083,21288,40238,8047,12071,20119,84229
434,7,50676,20372,34679,55184,11036,16555,27592,105727
434,8,49627,34893,21024,39059,7811,11717,19529,105544
434,9,70346,58035,20259,69111,13822,20733,34555,148640
434,10,48960,25174,9802,30237,6047,9071,15118,83936
434,11,24599,24470,38767,43768,8753,13130,21884,87836
434,12,64598,65896,86872,110788,22157,33236,55394,217366
434,13,50523,13468,13376,34872,6974,10461,17436,77367
434,14,60447,41696,48492,75225,15045,22567,37612,150635
434,15,74633,20998,17589,57702,11540,17310,28851,113220
434,16,102282,10907,51933,94729,18945,28418,47364,165122
434,17,13262,7786,12332,18375,3675,5512,9187,33380
434,18,18862,18508,35861,40030,8006,12009,20015,73231
434,19,30184,16889,29224,23386,4677,7015,11693,76297
434,20,45145,23067,17857,32606,6521,9782,16303,86069
434,21,45577,15710,39483,36069,7213,10820,18034,100770
434,22,23784,31434,27211,49305,9861,14791,24652,82429
434,23,85283,19313,52638,73770,14754,22131,36885,157234
434,24,84294,41591,75267,70851,14170,21255,35425,201152
435,1,52330,14062,25669,43373,8674,13011,21686,92061
435,2,55997,25580,14416,48789,9757,14636,24394,95993
435,3,35128,48647,58272,77698,15539,23309,38849,142047
435,4,100420,55415,28166,70597,14119,21179,35298,184001
435,5,55269,13049,28838,45404,9080,13621,22702,97156
435,6,57488,42379,52548,59524,11904,17857,29762,152415
435,7,48303,21651,13986,36517,7303,10955,18258,83940
435,8,21410,22010,17369,25660,5132,7698,12830,60789
435,9,107528,69269,64744,87967,17593,26390,43983,241541
435,10,51643,40296,74341,64513,12902,19354,32256,166280
435,11,46249,14797,55659,44010,8802,13203,22005,116705
435,12,70268,16723,29402,63252,12650,18975,31626,116393
435,13,39419,13731,33127,29648,5929,8894,14824,86277
435,14,37430,21002,48534,63281,12656,18984,31640,106966
435,15,21216,5752,27571,22935,4587,6880,11467,54539
435,16,74605,26187,18403,43828,8765,13148,21914,119195
435,17,49880,8428,34451,49051,9810,14715,24525,92759
435,18,36025,17437,29698,27244,5448,8173,13622,83160
435,19,15534,30462,29527,41128,8225,12338,20564,75523
435,20,75524,21331,28259,49199,9839,14759,24599,125114
435,21,36598,22156,64837,43446,8689,13033,21723,123591
435,22,104056,27634,21814,84955,16991,25486,42477,153504
435,23,45304,22072,32706,47898,9579,14369,23949,100082
435,24,55332,46293,22649,57358,11471,17207,28679,124274
436,1,60521,33608,30194,48441,9688,14532,24220,124323
436,2,28116,29287,19023,34405,6881,10321,17202,76426
436,3,46830,38171,59349,77128,15425,23138,38564,144350
436,4,15948,20243,17473,23779,4755,7133,11889,53664
436,5,82148,25638,38494,71571,14314,21471,35785,146280
436,6,100895,53881,56948,65984,13196,19795,32992,211724
436,7,60331,16140,69301,69661,13932,20898,34830,145772
436,8,30480,46381,26575,38194,7638,11458,19097,103436
436,9,46614,15958,9266,37397,7479,11219,18698,71838
436,10,72204,18033,25964,45791,9158,13737,22895,116201
436,11,62587,21150,46844,50701,10140,15210,25350,130581
436,12,83083,9116,31606,52539,10507,15761,26269,123805
436,13,92330,46204,51158,63605,12721,19081,31802,189692
436,14,40379,24660,17132,43227,8645,12968,21613,82171
436,15,21027,7516,35542,31300,6260,9390,15650,64085
436,16,67738,22214,45033,51860,10372,15558,25930,134985
436,17,91291,27837,55416,92811,18562,27843,46405,174544
436,18,60844,17174,33606,65685,13137,19705,32842,111624
436,19,54558,40723,48919,80336,16067,24100,40168,144200
436,20,59975,45040,35362,59558,11911,17867,29779,140377
436,21,76569,45580,59619,70586,14117,21175,35293,181768
436,22,53399,40955,75898,51490,10298,15447,25745,170252
436,23,99839,13822,69480,69160,13832,20748,34580,183141
436,24,31737,9198,17335,19505,3901,5851,9752,58270
437,1,55078,62623,42511,87866,17573,26359,43933,160212
437,2,22453,11133,29213,33486,6697,10045,16743,62799
437,3,13348,5937,20581,17589,3517,5276,8794,39866
437,4,85961,11361,27483,41823,8364,12547,20911,124805
437,5,56495,13599,29860,45565,9113,13669,22782,99954
437,6,25069,9854,17696,24160,4832,7248,12080,52619
437,7,39951,35217,17104,45153,9030,13545,22576,92272
437,8,47061,9849,42427,45468,9093,13640,22734,99337
437,9,99702,46974,44676,63120,12624,18936,31560,191352
437,10,41742,32659,15584,44246,8849,13273,22123,89985
437,11,81971,42707,58812,109573,21914,32872,54786,183490
437,12,101928,24970,87468,105048,21009,31514,52524,214366
437,13,44633,9475,47172,41410,8282,12423,20705,101280
437,14,63694,17600,39772,58904,11780,17671,29452,121066
437,15,109285,51760,31664,90118,18023,27035,45059,192709
437,16,26143,25939,37304,29363,5872,8809,14681,89386
437,17,91494,16461,20414,62931,12586,18879,31465,128369
437,18,28201,46319,24757,49229,9845,14768,24614,99277
437,19,123579,25267,40726,76771,15354,23031,38385,189572
437,20,43851,45028,63168,59336,11867,17800,29668,152047
437,21,26732,14921,23704,29357,5871,8807,14678,65357
437,22,122264,43776,48605,73722,14744,22116,36861,214645
437,23,52306,21171,34957,35521,7104,10656,17760,108434
437,24,76417,10718,50752,72589,14517,21776,36294,137887
438,1,62255,41766,22753,44988,8997,13496,22494,126774
438,2,29098,13068,52114,35310,7062,10593,17655,94280
438,3,91413,46996,46128,76462,15292,22938,38231,184537
438,4,31530,51088,25324,55663,11132,16698,27831,107942
438,5,96962,55057,31981,86471,17294,25941,43235,184000
438,6,50666,6229,17035,32327,6465,9698,16163,73930
438,7,66048,45063,40402,90189,18037,27056,45094,151513
438,8,37433,41678,72167,66755,13351,20026,33377,151278
438,9,65099,31428,22274,56564,11312,16969,28282,118801
438,10,85691,37412,29488,49562,9912,14868,24781,152591
438,11,63814,52555,70224,71193,14238,21357,35596,186593
438,12,78929,19545,46642,56284,11256,16885,28142,145116
438,13,33969,7951,29232,26115,5223,7834,13057,71152
438,14,55251,38987,33785,49787,9957,14936,24893,128023
438,15,92140,57663,29747,79916,15983,23974,39958,179550
438,16,21953,40334,41647,57879,11575,17363,28939,103934
438,17,89918,19633,35445,71545,14309,21463,35772,144996
438,18,34705,15003,18805,36957,7391,11087,18478,68513
